id,date,time,created,species_name,scientific_name,family,species type,species group,number,sex,life stage,activity,method,counting method,related species,source,location,lat,lng,modified,country division,country,validator name,last validation date,local x,local y,accuracy,notes,validation status,substrate,is certain,is escape,obscurity,embargo date,external reference,has photos,has sounds,link;
78624526,2013-08-24,,2013-08-24,Windevedermot,Emmelina monodactyla,Pterophoridae (vedermotten),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-08-25,Vlaams-Brabant,België,Leo Janssen,2013-08-24,142334,156449,1000,,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/78624526/;
78624540,2013-08-24,,2013-08-24,Gewoon smalsnuitje,Eupoecilia angustana,Tortricidae (bladrollers),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2015-03-22,Vlaams-Brabant,België,Leo Janssen,2013-08-24,142334,156449,1000,,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/78624540/;
78624546,2013-08-24,,2013-08-24,Strooiselmot,Endotricha flammealis,Pyralidae (lichtmotten),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-08-24,Vlaams-Brabant,België,Leo Janssen,2013-08-24,142334,156449,1000,,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/78624546/;
78624552,2013-08-24,,2013-08-24,Panterspitskopmot,Ypsolopha sequella,Ypsolophidae (spitskopmotten),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-08-24,Vlaams-Brabant,België,Leo Janssen,2013-08-24,142334,156449,1000,,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/78624552/;
78624558,2013-08-24,,2013-08-24,Gewone spiegelmot,Cydia splendana,Tortricidae (bladrollers),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-08-24,Vlaams-Brabant,België,Leo Janssen,2013-08-24,142334,156449,1000,,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/78624558/;
78624562,2013-08-24,,2013-08-24,Drietandvlakjesmot,Catoptria falsella,Crambidae (grasmotten),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-08-24,Vlaams-Brabant,België,Leo Janssen,2013-08-24,142334,156449,1000,,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/78624562/;
78624608,2013-08-24,,2013-08-24,Weegbreemot,Pyrausta despicata,Crambidae (grasmotten),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-08-24,Vlaams-Brabant,België,Leo Janssen,2013-08-24,142334,156449,1000,,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/78624608/;
78624611,2013-08-24,,2013-08-24,Schildstipspanner,Idaea biselata,Geometridae (spanners),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-08-24,Vlaams-Brabant,België,Leo Janssen,2013-08-24,142334,156449,1000,,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/78624611/;
78624634,2013-08-24,,2013-08-24,Spaanse vlag,Euplagia quadripunctaria,Erebidae (spinneruilen),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-08-24,Vlaams-Brabant,België,Leo Janssen,2013-08-24,142334,156449,1000,,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/78624634/;
78624650,2013-08-24,,2013-08-24,Parelmoermot,Pleuroptya ruralis,Crambidae (grasmotten),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-08-24,Vlaams-Brabant,België,,,142334,156449,1000,,O,,True,False,0,,,False,False,https://waarnemingen.be/observation/78624650/;
78624652,2013-08-24,,2013-08-24,Oranje wortelboorder,Triodia sylvina,Hepialidae (wortelboorders),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-08-24,Vlaams-Brabant,België,Leo Janssen,2013-08-24,142334,156449,1000,,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/78624652/;
78624660,2013-08-24,,2013-08-24,Gele oogspanner,Cyclophora linearia,Geometridae (spanners),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,onbekend,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2021-11-29,Vlaams-Brabant,België,Wim Veraghtert,,142334,156449,1000,,A,,True,False,0,,,False,False,https://waarnemingen.be/observation/78624660/;
78624665,2013-08-24,,2013-08-24,Gestreepte goudspanner,Camptogramma bilineata,Geometridae (spanners),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-08-24,Vlaams-Brabant,België,Leo Janssen,2013-08-24,142334,156449,1000,,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/78624665/;
78624669,2013-08-24,,2013-08-24,Haarbos,Ochropleura plecta,Noctuidae (uilen),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-08-24,Vlaams-Brabant,België,,,142334,156449,1000,,O,,True,False,0,,,False,False,https://waarnemingen.be/observation/78624669/;
78624671,2013-08-24,,2013-08-24,Puta-uil,Agrotis puta,Noctuidae (uilen),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-08-24,Vlaams-Brabant,België,,,142334,156449,1000,,O,,True,False,0,,,False,False,https://waarnemingen.be/observation/78624671/;
78624674,2013-08-24,,2013-08-24,Klaverblaadje,Macaria notata,Geometridae (spanners),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-08-24,Vlaams-Brabant,België,,,142334,156449,1000,,O,,True,False,0,,,False,False,https://waarnemingen.be/observation/78624674/;
78624676,2013-08-24,,2013-08-24,Kleine groenbandspanner,Colostygia pectinataria,Geometridae (spanners),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-08-24,Vlaams-Brabant,België,,,142334,156449,1000,,O,,True,False,0,,,False,False,https://waarnemingen.be/observation/78624676/;
78624677,2013-08-24,,2013-08-24,Agaatvlinder,Phlogophora meticulosa,Noctuidae (uilen),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-08-24,Vlaams-Brabant,België,,,142334,156449,1000,,O,,True,False,0,,,False,False,https://waarnemingen.be/observation/78624677/;
78624678,2013-08-24,,2013-08-24,Witstipgrasuil,Mythimna albipuncta,Noctuidae (uilen),Soort,Nachtvlinders en micro's,10,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2016-10-13,Vlaams-Brabant,België,Automatische Validatie,,142334,156449,1000,,A,,True,False,0,,,False,False,https://waarnemingen.be/observation/78624678/;
78624679,2013-08-24,,2013-08-24,Zwarte-c-uil,Xestia c-nigrum,Noctuidae (uilen),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2016-10-13,Vlaams-Brabant,België,Automatische Validatie,,142334,156449,1000,,A,,True,False,0,,,False,False,https://waarnemingen.be/observation/78624679/;
78624681,2013-08-24,,2013-08-24,Stro-uiltje,Rivula sericealis,Erebidae (spinneruilen),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2016-10-10,Vlaams-Brabant,België,Automatische Validatie,,142334,156449,1000,,A,,True,False,0,,,False,False,https://waarnemingen.be/observation/78624681/;
78624682,2013-08-24,,2013-08-24,Zilveren groenuil,Pseudoips prasinana,Nolidae (visstaartjes),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-08-24,Vlaams-Brabant,België,Leo Janssen,2013-08-24,142334,156449,1000,,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/78624682/;
78624685,2013-08-24,,2013-08-24,Bruine vierbandspanner,Xanthorhoe spadicearia,Geometridae (spanners),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-08-24,Vlaams-Brabant,België,,,142334,156449,1000,,O,,True,False,0,,,True,False,https://waarnemingen.be/observation/78624685/;
78624689,2013-08-24,,2013-08-24,Gewone stofuil,Hoplodrina octogenaria,Noctuidae (uilen),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-08-24,Vlaams-Brabant,België,,,142334,156449,1000,,O,,True,False,0,,,False,False,https://waarnemingen.be/observation/78624689/;
78624691,2013-08-24,,2013-08-24,Piramidevlinder,Amphipyra pyramidea,Noctuidae (uilen),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-08-24,Vlaams-Brabant,België,,,142334,156449,1000,,O,,True,False,0,,,False,False,https://waarnemingen.be/observation/78624691/;
78624693,2013-08-24,,2013-08-24,Hennepnetelspanner,Perizoma alchemillata,Geometridae (spanners),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-08-24,Vlaams-Brabant,België,,,142334,156449,1000,,O,,True,False,0,,,False,False,https://waarnemingen.be/observation/78624693/;
78624694,2013-08-24,,2013-08-24,Gamma-uil,Autographa gamma,Noctuidae (uilen),Soort,Nachtvlinders en micro's,10,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-08-24,Vlaams-Brabant,België,,,142334,156449,1000,,O,,True,False,0,,,False,False,https://waarnemingen.be/observation/78624694/;
78624697,2013-08-24,,2013-08-24,Vlasbekdwergspanner,Eupithecia linariata,Geometridae (spanners),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-09-08,Vlaams-Brabant,België,Wim Veraghtert,2013-08-24,142334,156449,1000,,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/78624697/;
78624701,2013-08-24,,2013-08-24,Marmerspanner,Ecliptopera silaceata,Geometridae (spanners),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-08-24,Vlaams-Brabant,België,,,142334,156449,1000,,O,,True,False,0,,,False,False,https://waarnemingen.be/observation/78624701/;
78624702,2013-08-24,,2013-08-24,Berkenbrandvlerkvlinder,Pheosia gnoma,Notodontidae (tandvlinders),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-08-24,Vlaams-Brabant,België,Leo Janssen,2013-08-24,142334,156449,1000,,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/78624702/;
78624740,2013-08-24,,2013-08-24,Zwartkamdwergspanner,Gymnoscelis rufifasciata,Geometridae (spanners),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-08-24,Vlaams-Brabant,België,Leo Janssen,2013-08-24,142334,156449,1000,,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/78624740/;
78624744,2013-08-24,,2013-08-24,Appeltak,Campaea margaritaria,Geometridae (spanners),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2016-10-13,Vlaams-Brabant,België,Automatische Validatie,,142334,156449,1000,,A,,True,False,0,,,False,False,https://waarnemingen.be/observation/78624744/;
78624822,2013-08-24,,2013-08-24,Huismoeder,Noctua pronuba,Noctuidae (uilen),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-08-24,Vlaams-Brabant,België,,,142334,156449,1000,,O,,True,False,0,,,False,False,https://waarnemingen.be/observation/78624822/;
78624824,2013-08-24,,2013-08-24,Essengouduil,Atethmia centrago,Noctuidae (uilen),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-08-24,Vlaams-Brabant,België,Leo Janssen,2013-08-24,142334,156449,1000,,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/78624824/;
78624831,2013-08-24,,2013-08-24,Donker brandnetelkapje,Abrostola triplasia,Noctuidae (uilen),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-08-24,Vlaams-Brabant,België,Leo Janssen,2013-08-24,142334,156449,1000,,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/78624831/;
78624835,2013-08-24,,2013-08-24,Schijnsparspanner / Sparspanner,Thera britannica/variata,Geometridae (spanners),Verzamelsoort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,onbekend,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2024-01-10,Vlaams-Brabant,België,Chris Steeman,2024-01-10,142334,156449,1000,,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/78624835/;
78624842,2013-08-24,,2013-08-24,Bruine grijsbandspanner,Cabera exanthemata,Geometridae (spanners),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-08-24,Vlaams-Brabant,België,Leo Janssen,2013-08-24,142334,156449,1000,,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/78624842/;
78624848,2013-08-24,,2013-08-24,Hagedoornvlinder,Opisthograptis luteolata,Geometridae (spanners),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-08-24,Vlaams-Brabant,België,,,142334,156449,1000,,O,,True,False,0,,,False,False,https://waarnemingen.be/observation/78624848/;
78624853,2013-08-24,,2013-08-24,Gewone breedvleugeluil,Diarsia rubi,Noctuidae (uilen),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-08-24,Vlaams-Brabant,België,Leo Janssen,2013-08-24,142334,156449,1000,,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/78624853/;
78624856,2013-08-24,,2013-08-24,Groente-uil,Lacanobia oleracea,Noctuidae (uilen),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2016-10-10,Vlaams-Brabant,België,Automatische Validatie,,142334,156449,1000,,A,,True,False,0,,,False,False,https://waarnemingen.be/observation/78624856/;
78624861,2013-08-24,,2013-08-24,Kooluil,Mamestra brassicae,Noctuidae (uilen),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-08-24,Vlaams-Brabant,België,Leo Janssen,2013-08-24,142334,156449,1000,,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/78624861/;
78624867,2013-08-24,,2013-08-24,Levervlek,Euplexia lucipara,Noctuidae (uilen),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-08-24,Vlaams-Brabant,België,,,142334,156449,1000,,O,,False,False,0,,,True,False,https://waarnemingen.be/observation/78624867/;
78624876,2013-08-24,,2013-08-24,Spurrie-uil,Anarta trifolii,Noctuidae (uilen),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-08-24,Vlaams-Brabant,België,Leo Janssen,2013-08-24,142334,156449,1000,,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/78624876/;
78624884,2013-08-24,,2013-08-24,Zwartkamdwergspanner,Gymnoscelis rufifasciata,Geometridae (spanners),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-08-24,Vlaams-Brabant,België,Leo Janssen,2013-08-24,142334,156449,1000,,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/78624884/;
78624889,2013-08-24,,2013-08-24,Gewone grasuil,Luperina testacea,Noctuidae (uilen),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-08-24,Vlaams-Brabant,België,Leo Janssen,2013-08-24,142334,156449,1000,,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/78624889/;
78624895,2013-08-24,,2013-08-24,Hyena,Cosmia trapezina,Noctuidae (uilen),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-08-24,Vlaams-Brabant,België,Leo Janssen,2013-08-24,142334,156449,1000,,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/78624895/;
78654100,2013-08-25,,2013-08-25,Esdoorntandvlinder,Ptilodon cucullina,Notodontidae (tandvlinders),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-08-25,Vlaams-Brabant,België,Leo Janssen,2013-08-25,142334,156449,1000,,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/78654100/;
78801954,2013-08-31,,2013-08-31,Pinguintje,Hedya salicella,Tortricidae (bladrollers),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-08-31,Vlaams-Brabant,België,Leo Janssen,2013-08-31,142334,156449,1000,,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/78801954/;
78801962,2013-08-31,,2013-08-31,Hagedoornvlinder,Opisthograptis luteolata,Geometridae (spanners),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-08-31,Vlaams-Brabant,België,,,142334,156449,1000,,O,,True,False,0,,,False,False,https://waarnemingen.be/observation/78801962/;
78801964,2013-08-31,,2013-08-31,Huismoeder,Noctua pronuba,Noctuidae (uilen),Soort,Nachtvlinders en micro's,30,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-08-31,Vlaams-Brabant,België,,,142334,156449,1000,,O,,True,False,0,,,False,False,https://waarnemingen.be/observation/78801964/;
78801967,2013-08-31,,2013-08-31,Gamma-uil,Autographa gamma,Noctuidae (uilen),Soort,Nachtvlinders en micro's,5,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-08-31,Vlaams-Brabant,België,,,142334,156449,1000,,O,,True,False,0,,,False,False,https://waarnemingen.be/observation/78801967/;
78801972,2013-08-31,,2013-08-31,Gewone stofuil,Hoplodrina octogenaria,Noctuidae (uilen),Soort,Nachtvlinders en micro's,5,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-08-31,Vlaams-Brabant,België,,,142334,156449,1000,,O,,True,False,0,,,False,False,https://waarnemingen.be/observation/78801972/;
78801976,2013-08-31,,2013-08-31,Tweekleurige heremietuil,Ipimorpha subtusa,Noctuidae (uilen),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-08-31,Vlaams-Brabant,België,,,142334,156449,1000,,O,,True,False,0,,,False,False,https://waarnemingen.be/observation/78801976/;
78801979,2013-08-31,,2013-08-31,Lieveling,Timandra comae,Geometridae (spanners),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-08-31,Vlaams-Brabant,België,Leo Janssen,2013-08-31,142334,156449,1000,,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/78801979/;
78802021,2013-08-31,,2013-08-31,Parelmoermot,Pleuroptya ruralis,Crambidae (grasmotten),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-08-31,Vlaams-Brabant,België,,,142334,156449,1000,,O,,True,False,0,,,False,False,https://waarnemingen.be/observation/78802021/;
78802026,2013-08-31,,2013-08-31,Stro-uiltje,Rivula sericealis,Erebidae (spinneruilen),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2016-10-10,Vlaams-Brabant,België,Automatische Validatie,,142334,156449,1000,,A,,True,False,0,,,False,False,https://waarnemingen.be/observation/78802026/;
78802029,2013-08-31,,2013-08-31,Appeltak,Campaea margaritaria,Geometridae (spanners),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-08-31,Vlaams-Brabant,België,Leo Janssen,2013-08-31,142334,156449,1000,,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/78802029/;
78802037,2013-08-31,,2013-08-31,Agaatvlinder,Phlogophora meticulosa,Noctuidae (uilen),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-08-31,Vlaams-Brabant,België,,,142334,156449,1000,,O,,True,False,0,,,False,False,https://waarnemingen.be/observation/78802037/;
78802040,2013-08-31,,2013-08-31,Bruine essenmot,Prays ruficeps,Praydidae (gladkopjes),Soort,Nachtvlinders en micro's,1,U,onbekend,ter plaatse,,onbekend,,Site,Halle (Halle) (Dg),50.718545,4.260199,2013-08-31,Vlaams-Brabant,België,Leo Janssen,2013-08-31,142334,156449,1000,,J,,True,False,0,,,True,False,https://waarnemingen.be/observation/78802040/;
